"COUNTRY","Country","VARIABLE","Variable","MEASURE","Measure","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ALB","Albania","I-INV-RL","Rail infrastructure investment","NAT","National currency","2008","2008","ALL","Lek","0","Units",,,169000000,,
"ALB","Albania","I-INV-RL","Rail infrastructure investment","NAT","National currency","2009","2009","ALL","Lek","0","Units",,,12000000,,
"ALB","Albania","I-INV-RL","Rail infrastructure investment","NAT","National currency","2010","2010","ALL","Lek","0","Units",,,41000000,,
"ALB","Albania","I-INV-RL","Rail infrastructure investment","NAT","National currency","2011","2011","ALL","Lek","0","Units",,,122000000,,
"ALB","Albania","I-INV-RL","Rail infrastructure investment","NAT","National currency","2012","2012","ALL","Lek","0","Units",,,64000000,,
"ALB","Albania","I-INV-RL","Rail infrastructure investment","NAT","National currency","2013","2013","ALL","Lek","0","Units",,,93000000,,
"ALB","Albania","I-INV-RL","Rail infrastructure investment","NAT","National currency","2014","2014","ALL","Lek","0","Units",,,97000000,,
"ALB","Albania","I-INV-RL","Rail infrastructure investment","NAT","National currency","2015","2015","ALL","Lek","0","Units",,,76750000,,
"ALB","Albania","I-INV-RL","Rail infrastructure investment","NAT","National currency","2016","2016","ALL","Lek","0","Units",,,0,,
"ALB","Albania","I-INV-RL","Rail infrastructure investment","NAT","National currency","2017","2017","ALL","Lek","0","Units",,,0,,
"ALB","Albania","I-INV-RL","Rail infrastructure investment","NAT","National currency","2018","2018","ALL","Lek","0","Units",,,38900000,,
"ALB","Albania","I-INV-RL","Rail infrastructure investment","NAT","National currency","2019","2019","ALL","Lek","0","Units",,,132790000,,
"ALB","Albania","I-INV-RL","Rail infrastructure investment","NAT","National currency","2020","2020","ALL","Lek","0","Units",,,70700000,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","NAT","National currency","2000","2000","ALL","Lek","0","Units",,,14367000000,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","NAT","National currency","2001","2001","ALL","Lek","0","Units",,,13819000000,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","NAT","National currency","2002","2002","ALL","Lek","0","Units",,,8529000000,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","NAT","National currency","2003","2003","ALL","Lek","0","Units",,,8358000000,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","NAT","National currency","2004","2004","ALL","Lek","0","Units",,,11629000000,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","NAT","National currency","2005","2005","ALL","Lek","0","Units",,,8469000000,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","NAT","National currency","2006","2006","ALL","Lek","0","Units",,,21567000000,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","NAT","National currency","2007","2007","ALL","Lek","0","Units",,,31333000000,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","NAT","National currency","2008","2008","ALL","Lek","0","Units",,,61380000000,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","NAT","National currency","2009","2009","ALL","Lek","0","Units",,,64319000000,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","NAT","National currency","2010","2010","ALL","Lek","0","Units",,,33308000000,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","NAT","National currency","2011","2011","ALL","Lek","0","Units",,,29486000000,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","NAT","National currency","2012","2012","ALL","Lek","0","Units",,,25141000000,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","NAT","National currency","2013","2013","ALL","Lek","0","Units",,,32853000000,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","NAT","National currency","2014","2014","ALL","Lek","0","Units",,,26971000000,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","NAT","National currency","2015","2015","ALL","Lek","0","Units",,,25041000000,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","NAT","National currency","2016","2016","ALL","Lek","0","Units",,,12242000000,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","NAT","National currency","2017","2017","ALL","Lek","0","Units",,,21339000000,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","NAT","National currency","2018","2018","ALL","Lek","0","Units",,,21590000000,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","NAT","National currency","2019","2019","ALL","Lek","0","Units",,,21630000000,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","NAT","National currency","2020","2020","ALL","Lek","0","Units",,,23923676000,,
"ALB","Albania","I-INV-IWW","Inland waterway infrastucture investment","NAT","National currency","2000","2000","ALL","Lek","0","Units",,,3000000,,
"ALB","Albania","I-INV-IWW","Inland waterway infrastucture investment","NAT","National currency","2001","2001","ALL","Lek","0","Units",,,4000000,,
"ALB","Albania","I-INV-IWW","Inland waterway infrastucture investment","NAT","National currency","2002","2002","ALL","Lek","0","Units",,,5000000,,
"ALB","Albania","I-INV-IWW","Inland waterway infrastucture investment","NAT","National currency","2003","2003","ALL","Lek","0","Units",,,5000000,,
"ALB","Albania","I-INV-IWW","Inland waterway infrastucture investment","NAT","National currency","2004","2004","ALL","Lek","0","Units",,,4000000,,
"ALB","Albania","I-INV-IWW","Inland waterway infrastucture investment","NAT","National currency","2005","2005","ALL","Lek","0","Units",,,10000000,,
"ALB","Albania","I-INV-IWW","Inland waterway infrastucture investment","NAT","National currency","2006","2006","ALL","Lek","0","Units",,,15000000,,
"ALB","Albania","I-INV-IWW","Inland waterway infrastucture investment","NAT","National currency","2007","2007","ALL","Lek","0","Units",,,16000000,,
"ALB","Albania","I-INV-IWW","Inland waterway infrastucture investment","NAT","National currency","2008","2008","ALL","Lek","0","Units",,,26000000,,
"ALB","Albania","I-INV-IWW","Inland waterway infrastucture investment","NAT","National currency","2009","2009","ALL","Lek","0","Units",,,33000000,,
"ALB","Albania","I-INV-IWW","Inland waterway infrastucture investment","NAT","National currency","2010","2010","ALL","Lek","0","Units",,,32000000,,
"ALB","Albania","I-INV-IWW","Inland waterway infrastucture investment","NAT","National currency","2011","2011","ALL","Lek","0","Units",,,8000000,,
"ALB","Albania","I-INV-IWW","Inland waterway infrastucture investment","NAT","National currency","2012","2012","ALL","Lek","0","Units",,,14000000,,
"ALB","Albania","I-INV-IWW","Inland waterway infrastucture investment","NAT","National currency","2013","2013","ALL","Lek","0","Units",,,4000000,,
"ALB","Albania","I-INV-IWW","Inland waterway infrastucture investment","NAT","National currency","2014","2014","ALL","Lek","0","Units",,,3000000,,
"ALB","Albania","I-INV-IWW","Inland waterway infrastucture investment","NAT","National currency","2015","2015","ALL","Lek","0","Units",,,2800000,,
"ALB","Albania","I-INV-IWW","Inland waterway infrastucture investment","NAT","National currency","2016","2016","ALL","Lek","0","Units",,,0,,
"ALB","Albania","I-INV-IWW","Inland waterway infrastucture investment","NAT","National currency","2017","2017","ALL","Lek","0","Units",,,900000,,
"ALB","Albania","I-INV-IWW","Inland waterway infrastucture investment","NAT","National currency","2018","2018","ALL","Lek","0","Units",,,3400000,,
"ALB","Albania","I-INV-IWW","Inland waterway infrastucture investment","NAT","National currency","2019","2019","ALL","Lek","0","Units",,,0,,
"ALB","Albania","I-INV-IWW","Inland waterway infrastucture investment","NAT","National currency","2020","2020","ALL","Lek","0","Units",,,0,,
"ALB","Albania","I-INV-SEA","Maritime port infrastructure investment","NAT","National currency","2000","2000","ALL","Lek","0","Units",,,761000000,,
"ALB","Albania","I-INV-SEA","Maritime port infrastructure investment","NAT","National currency","2001","2001","ALL","Lek","0","Units",,,1057000000,,
"ALB","Albania","I-INV-SEA","Maritime port infrastructure investment","NAT","National currency","2002","2002","ALL","Lek","0","Units",,,1731000000,,
"ALB","Albania","I-INV-SEA","Maritime port infrastructure investment","NAT","National currency","2003","2003","ALL","Lek","0","Units",,,1038000000,,
"ALB","Albania","I-INV-SEA","Maritime port infrastructure investment","NAT","National currency","2004","2004","ALL","Lek","0","Units",,,1013000000,,
"ALB","Albania","I-INV-SEA","Maritime port infrastructure investment","NAT","National currency","2005","2005","ALL","Lek","0","Units",,,1332000000,,
"ALB","Albania","I-INV-SEA","Maritime port infrastructure investment","NAT","National currency","2006","2006","ALL","Lek","0","Units",,,737000000,,
"ALB","Albania","I-INV-SEA","Maritime port infrastructure investment","NAT","National currency","2007","2007","ALL","Lek","0","Units",,,127000000,,
"ALB","Albania","I-INV-SEA","Maritime port infrastructure investment","NAT","National currency","2008","2008","ALL","Lek","0","Units",,,386000000,,
"ALB","Albania","I-INV-SEA","Maritime port infrastructure investment","NAT","National currency","2009","2009","ALL","Lek","0","Units",,,376000000,,
"ALB","Albania","I-INV-SEA","Maritime port infrastructure investment","NAT","National currency","2010","2010","ALL","Lek","0","Units",,,541000000,,
"ALB","Albania","I-INV-SEA","Maritime port infrastructure investment","NAT","National currency","2011","2011","ALL","Lek","0","Units",,,1393000000,,
"ALB","Albania","I-INV-SEA","Maritime port infrastructure investment","NAT","National currency","2012","2012","ALL","Lek","0","Units",,,1225000000,,
"ALB","Albania","I-INV-SEA","Maritime port infrastructure investment","NAT","National currency","2013","2013","ALL","Lek","0","Units",,,154000000,,
"ALB","Albania","I-INV-SEA","Maritime port infrastructure investment","NAT","National currency","2014","2014","ALL","Lek","0","Units",,,304000000,,
"ALB","Albania","I-INV-SEA","Maritime port infrastructure investment","NAT","National currency","2015","2015","ALL","Lek","0","Units",,,816380000,,
"ALB","Albania","I-INV-SEA","Maritime port infrastructure investment","NAT","National currency","2016","2016","ALL","Lek","0","Units",,,355200000,,
"ALB","Albania","I-INV-SEA","Maritime port infrastructure investment","NAT","National currency","2017","2017","ALL","Lek","0","Units",,,0,,
"ALB","Albania","I-INV-SEA","Maritime port infrastructure investment","NAT","National currency","2018","2018","ALL","Lek","0","Units",,,19200000,,
"ALB","Albania","I-INV-SEA","Maritime port infrastructure investment","NAT","National currency","2019","2019","ALL","Lek","0","Units",,,124000000,,
"ALB","Albania","I-INV-SEA","Maritime port infrastructure investment","NAT","National currency","2020","2020","ALL","Lek","0","Units",,,10000000,,
"ALB","Albania","I-INV-AIR","Airport infrastructure investment","NAT","National currency","2000","2000","ALL","Lek","0","Units",,,181000000,,
"ALB","Albania","I-INV-AIR","Airport infrastructure investment","NAT","National currency","2001","2001","ALL","Lek","0","Units",,,290000000,,
"ALB","Albania","I-INV-AIR","Airport infrastructure investment","NAT","National currency","2003","2003","ALL","Lek","0","Units",,,765000000,,
"ALB","Albania","I-INV-AIR","Airport infrastructure investment","NAT","National currency","2004","2004","ALL","Lek","0","Units",,,814000000,,
"ALB","Albania","I-INV-AIR","Airport infrastructure investment","NAT","National currency","2005","2005","ALL","Lek","0","Units",,,814000000,,
"ALB","Albania","I-INV-AIR","Airport infrastructure investment","NAT","National currency","2006","2006","ALL","Lek","0","Units",,,169000000,,
"ALB","Albania","I-INV-AIR","Airport infrastructure investment","NAT","National currency","2007","2007","ALL","Lek","0","Units",,,220000000,,
"ALB","Albania","I-INV-AIR","Airport infrastructure investment","NAT","National currency","2008","2008","ALL","Lek","0","Units",,,15000000,,
"ALB","Albania","I-INV-AIR","Airport infrastructure investment","NAT","National currency","2009","2009","ALL","Lek","0","Units",,,0,,
"ALB","Albania","I-INV-AIR","Airport infrastructure investment","NAT","National currency","2010","2010","ALL","Lek","0","Units",,,0,,
"ALB","Albania","I-INV-AIR","Airport infrastructure investment","NAT","National currency","2011","2011","ALL","Lek","0","Units",,,0,,
"ALB","Albania","I-INV-AIR","Airport infrastructure investment","NAT","National currency","2012","2012","ALL","Lek","0","Units",,,0,,
"ALB","Albania","I-INV-AIR","Airport infrastructure investment","NAT","National currency","2013","2013","ALL","Lek","0","Units",,,0,,
"ALB","Albania","I-INV-AIR","Airport infrastructure investment","NAT","National currency","2014","2014","ALL","Lek","0","Units",,,0,,
"ALB","Albania","I-INV-AIR","Airport infrastructure investment","NAT","National currency","2015","2015","ALL","Lek","0","Units",,,0,,
"ALB","Albania","I-INV-AIR","Airport infrastructure investment","NAT","National currency","2016","2016","ALL","Lek","0","Units",,,0,,
"ALB","Albania","I-INV-AIR","Airport infrastructure investment","NAT","National currency","2017","2017","ALL","Lek","0","Units",,,0,,
"ALB","Albania","I-INV-AIR","Airport infrastructure investment","NAT","National currency","2018","2018","ALL","Lek","0","Units",,,0,,
"ALB","Albania","I-INV-AIR","Airport infrastructure investment","NAT","National currency","2019","2019","ALL","Lek","0","Units",,,0,,
"ALB","Albania","I-INV-AIR","Airport infrastructure investment","NAT","National currency","2020","2020","ALL","Lek","0","Units",,,0,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2000","2000","EUR","Euro","0","Units",,,110421156.94102,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2001","2001","EUR","Euro","0","Units",,,109000161.12999,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2002","2002","EUR","Euro","0","Units",,,70095912.369151,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2003","2003","EUR","Euro","0","Units",,,61524588.017978,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2004","2004","EUR","Euro","0","Units",,,93169404.470816,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2005","2005","EUR","Euro","0","Units",,,70617602.061357,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2006","2006","EUR","Euro","0","Units",,,176588442.90185,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2007","2007","EUR","Euro","0","Units",,,253972744.46726,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2008","2008","EUR","Euro","0","Units",,,501577842.11153,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2009","2009","EUR","Euro","0","Units",,,487110093.96493,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2010","2010","EUR","Euro","0","Units",,,242449465.1818,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2011","2011","EUR","Euro","0","Units",,,211073670.52666,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2012","2012","EUR","Euro","0","Units",,,181381937.75663,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2013","2013","EUR","Euro","0","Units",,,234855223.69337,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2014","2014","EUR","Euro","0","Units",,,193433092.62866,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2015","2015","EUR","Euro","0","Units",,,179805596.61297,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2016","2016","EUR","Euro","0","Units",,,89140343.978913,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2017","2017","EUR","Euro","0","Units",,,159039587.18079,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2018","2018","EUR","Euro","0","Units",,,169584096.69421,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2019","2019","EUR","Euro","0","Units",,,176958860.71317,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2020","2020","EUR","Euro","0","Units",,,193777446.12532,,
"ALB","Albania","I-INV-RL","Rail infrastructure investment","EUR","Euro","2000","2000","EUR","Euro","0","Units",,,2051260.3939325,,
"ALB","Albania","I-INV-RL","Rail infrastructure investment","EUR","Euro","2001","2001","EUR","Euro","0","Units",,,1401130.4008712,,
"ALB","Albania","I-INV-RL","Rail infrastructure investment","EUR","Euro","2002","2002","EUR","Euro","0","Units",,,5600115.4787645,,
"ALB","Albania","I-INV-RL","Rail infrastructure investment","EUR","Euro","2003","2003","EUR","Euro","0","Units",,,705423.76332669,,
"ALB","Albania","I-INV-RL","Rail infrastructure investment","EUR","Euro","2004","2004","EUR","Euro","0","Units",,,2059814.5070464,,
"ALB","Albania","I-INV-RL","Rail infrastructure investment","EUR","Euro","2005","2005","EUR","Euro","0","Units",,,2343183.8312263,,
"ALB","Albania","I-INV-RL","Rail infrastructure investment","EUR","Euro","2006","2006","EUR","Euro","0","Units",,,1243065.6436155,,
"ALB","Albania","I-INV-RL","Rail infrastructure investment","EUR","Euro","2007","2007","EUR","Euro","0","Units",,,581968.67068656,,
"ALB","Albania","I-INV-RL","Rail infrastructure investment","EUR","Euro","2008","2008","EUR","Euro","0","Units",,,1376640.7684425,,
"ALB","Albania","I-INV-RL","Rail infrastructure investment","EUR","Euro","2009","2009","EUR","Euro","0","Units",,,90816.623074688,,
"ALB","Albania","I-INV-RL","Rail infrastructure investment","EUR","Euro","2010","2010","EUR","Euro","0","Units",,,297787.00675395,,
"ALB","Albania","I-INV-RL","Rail infrastructure investment","EUR","Euro","2011","2011","EUR","Euro","0","Units",,,869495.80646449,,
"ALB","Albania","I-INV-RL","Rail infrastructure investment","EUR","Euro","2012","2012","EUR","Euro","0","Units",,,460305.48461177,,
"ALB","Albania","I-INV-RL","Rail infrastructure investment","EUR","Euro","2013","2013","EUR","Euro","0","Units",,,662869.06839098,,
"ALB","Albania","I-INV-RL","Rail infrastructure investment","EUR","Euro","2014","2014","EUR","Euro","0","Units",,,693103.68974107,,
"ALB","Albania","I-INV-RL","Rail infrastructure investment","EUR","Euro","2015","2015","EUR","Euro","0","Units",,,549354.1956703,,
"ALB","Albania","I-INV-RL","Rail infrastructure investment","EUR","Euro","2016","2016","EUR","Euro","0","Units",,,0,,
"ALB","Albania","I-INV-RL","Rail infrastructure investment","EUR","Euro","2017","2017","EUR","Euro","0","Units",,,0,,
"ALB","Albania","I-INV-RL","Rail infrastructure investment","EUR","Euro","2018","2018","EUR","Euro","0","Units",,,304952.37960849,,
"ALB","Albania","I-INV-RL","Rail infrastructure investment","EUR","Euro","2019","2019","EUR","Euro","0","Units",,,1079749.7524032,,
"ALB","Albania","I-INV-RL","Rail infrastructure investment","EUR","Euro","2020","2020","EUR","Euro","0","Units",,,570969.85731407,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR","Euro","2000","2000","EUR","Euro","0","Units",,,108347272.35157,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR","Euro","2001","2001","EUR","Euro","0","Units",,,107567894.49799,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR","Euro","2002","2002","EUR","Euro","0","Units",,,64458009.336549,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR","Euro","2003","2003","EUR","Euro","0","Units",,,60782802.204995,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR","Euro","2004","2004","EUR","Euro","0","Units",,,91078261.986476,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR","Euro","2005","2005","EUR","Euro","0","Units",,,68193896.448989,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR","Euro","2006","2006","EUR","Euro","0","Units",,,175223508.07749,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR","Euro","2007","2007","EUR","Euro","0","Units",,,253261449.42531,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR","Euro","2008","2008","EUR","Euro","0","Units",,,499989410.45563,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR","Euro","2009","2009","EUR","Euro","0","Units",,,486769531.6284,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR","Euro","2010","2010","EUR","Euro","0","Units",,,241919259.04782,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR","Euro","2011","2011","EUR","Euro","0","Units",,,210147158.60174,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR","Euro","2012","2012","EUR","Euro","0","Units",,,180820940.44726,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR","Euro","2013","2013","EUR","Euro","0","Units",,,234163844.12741,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR","Euro","2014","2014","EUR","Euro","0","Units",,,192718552.74233,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR","Euro","2015","2015","EUR","Euro","0","Units",,,179236200.83101,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR","Euro","2016","2016","EUR","Euro","0","Units",,,89140343.978913,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR","Euro","2017","2017","EUR","Euro","0","Units",,,159032879.76283,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR","Euro","2018","2018","EUR","Euro","0","Units",,,169252490.37911,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR","Euro","2019","2019","EUR","Euro","0","Units",,,175879110.96077,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR","Euro","2020","2020","EUR","Euro","0","Units",,,193206476.26801,,
"ALB","Albania","I-INV-IWW","Inland waterway infrastucture investment","EUR","Euro","2000","2000","EUR","Euro","0","Units",,,22624.195521314,,
"ALB","Albania","I-INV-IWW","Inland waterway infrastucture investment","EUR","Euro","2001","2001","EUR","Euro","0","Units",,,31136.231130471,,
"ALB","Albania","I-INV-IWW","Inland waterway infrastucture investment","EUR","Euro","2002","2002","EUR","Euro","0","Units",,,37787.553837817,,
"ALB","Albania","I-INV-IWW","Inland waterway infrastucture investment","EUR","Euro","2003","2003","EUR","Euro","0","Units",,,36362.049656015,,
"ALB","Albania","I-INV-IWW","Inland waterway infrastucture investment","EUR","Euro","2004","2004","EUR","Euro","0","Units",,,31327.977293482,,
"ALB","Albania","I-INV-IWW","Inland waterway infrastucture investment","EUR","Euro","2005","2005","EUR","Euro","0","Units",,,80521.781141799,,
"ALB","Albania","I-INV-IWW","Inland waterway infrastucture investment","EUR","Euro","2006","2006","EUR","Euro","0","Units",,,121869.18074662,,
"ALB","Albania","I-INV-IWW","Inland waterway infrastucture investment","EUR","Euro","2007","2007","EUR","Euro","0","Units",,,129326.37126368,,
"ALB","Albania","I-INV-IWW","Inland waterway infrastucture investment","EUR","Euro","2008","2008","EUR","Euro","0","Units",,,211790.88745269,,
"ALB","Albania","I-INV-IWW","Inland waterway infrastucture investment","EUR","Euro","2009","2009","EUR","Euro","0","Units",,,249745.71345539,,
"ALB","Albania","I-INV-IWW","Inland waterway infrastucture investment","EUR","Euro","2010","2010","EUR","Euro","0","Units",,,232419.1272226,,
"ALB","Albania","I-INV-IWW","Inland waterway infrastucture investment","EUR","Euro","2011","2011","EUR","Euro","0","Units",,,57016.118456688,,
"ALB","Albania","I-INV-IWW","Inland waterway infrastucture investment","EUR","Euro","2012","2012","EUR","Euro","0","Units",,,100691.82475883,,
"ALB","Albania","I-INV-IWW","Inland waterway infrastucture investment","EUR","Euro","2013","2013","EUR","Euro","0","Units",,,28510.497565204,,
"ALB","Albania","I-INV-IWW","Inland waterway infrastucture investment","EUR","Euro","2014","2014","EUR","Euro","0","Units",,,21436.19658993,,
"ALB","Albania","I-INV-IWW","Inland waterway infrastucture investment","EUR","Euro","2015","2015","EUR","Euro","0","Units",,,20041.586291555,,
"ALB","Albania","I-INV-IWW","Inland waterway infrastucture investment","EUR","Euro","2016","2016","EUR","Euro","0","Units",,,0,,
"ALB","Albania","I-INV-IWW","Inland waterway infrastucture investment","EUR","Euro","2017","2017","EUR","Euro","0","Units",,,6707.4179570994,,
